Customer_ID,Age,Gender,Country,Marital_Status,Language_Preference,Signup_Source,Signup_Date,Last_Login,Total_Logins,Time_Spent_Minutes,Device_Type,Preferred_Browser,Is_Active,Total_Orders,Average_Order_Value,Payment_Method,Last_Purchase_Date,Has_Premium_Membership,Abandoned_Carts,Used_Discount_Code,Campaign_Engagement_Level,Support_Tickets_Raised,Last_Support_Interaction,Customer_Satisfaction_Score,Feedback_Comment_Length,Submitted_Review,Category_Tag_1,Category_Tag_2,Category_Tag_3,Category_Tag_4,Category_Tag_5,Category_Tag_6,Category_Tag_7,Category_Tag_8,Category_Tag_9,Category_Tag_10,Total_Spend
CUST_103517,26,Prefer Not to Say,Germany,Married,FR,Referral,2018-12-01,2024-12-30,67,142.97,Tablet,Firefox,TRUE,6,88.95,Credit Card,2025-04-27,FALSE,1,FREESHIP,nan,0,2024-12-15,2.5,469,TRUE,Tag_4,Tag_3,Tag_4,Tag_4,Tag_4,Tag_2,Tag_5,Tag_5,Tag_1,Tag_2,533.7
CUST_103518,37,Non-Binary,India,Married,FR,Ad Campaign,2021-06-15,2023-12-09,62,370.31,Tablet,Chrome,TRUE,10,85.21,Bank Transfer,2023-01-30,FALSE,1,None,None,2,2023-04-24,2,360,FALSE,Tag_3,Tag_6,Tag_1,Tag_6,Tag_1,Tag_2,Tag_4,Tag_4,Tag_3,Tag_5,852.1
CUST_103519,18,Female,India,Widowed,ZH,Referral,2018-06-02,2024-03-05,73,154.75,Mobile,Edge,TRUE,4,91.08,Credit Card,2023-12-12,FALSE,3,SAVE20,Medium,0,2023-02-12,3.6,119,FALSE,Tag_2,Tag_3,Tag_2,Tag_6,Tag_1,Tag_2,Tag_6,Tag_5,Tag_2,Tag_5,364.32
CUST_103520,25,Non-Binary,Germany,Single,EN,Organic Search,2022-06-18,2025-05-07,80,35.32,Desktop,Firefox,TRUE,1,128.07,PayPal,2024-12-23,FALSE,3,SAVE20,nan,1,2023-01-12,4.8,425,TRUE,Tag_1,Tag_4,Tag_3,Tag_3,Tag_4,Tag_2,Tag_3,Tag_3,Tag_1,Tag_3,128.07
CUST_103521,40,Prefer Not to Say,Australia,Single,ES,Email,2020-01-19,2024-07-09,91,33.99,Desktop,Edge,FALSE,7,107.77,Bank Transfer,2023-05-17,TRUE,0,WELCOME10,Low,2,2024-10-29,2.1,453,TRUE,Tag_1,Tag_2,Tag_1,Tag_4,Tag_1,Tag_1,Tag_3,Tag_6,Tag_4,Tag_1,754.39
CUST_103522,20,Female,USA,Married,FR,Ad Campaign,2020-04-13,2024-05-14,69,38.03,Desktop,Edge,TRUE,5,83.2,Credit Card,2024-03-13,TRUE,4,WELCOME10,Low,2,2023-06-21,3.1,187,TRUE,Tag_5,Tag_4,Tag_4,Tag_3,Tag_2,Tag_1,Tag_3,Tag_4,Tag_2,Tag_2,416
CUST_103523,21,Male,UK,Widowed,DE,Ad Campaign,2021-02-12,2025-02-11,78,9.92,Desktop,Firefox,TRUE,4,121.94,Crypto,2023-12-05,FALSE,1,nan,Medium,1,2023-05-13,4.7,397,TRUE,Tag_3,Tag_1,Tag_1,Tag_3,Tag_2,Tag_3,Tag_3,Tag_4,Tag_3,Tag_2,487.76
CUST_103524,42,Female,India,Widowed,EN,Email,2020-03-18,2023-10-12,77,228.41,Tablet,Chrome,FALSE,6,61.08,Credit Card,2023-11-21,FALSE,1,None,Low,2,2023-06-05,1.1,10,FALSE,Tag_2,Tag_5,Tag_3,Tag_1,Tag_3,Tag_2,Tag_3,Tag_3,Tag_3,Tag_5,366.48
CUST_103525,64,Non-Binary,India,Widowed,ES,Ad Campaign,2022-10-21,2024-09-29,65,334.33,Mobile,Safari,TRUE,8,56.1,Crypto,2023-05-03,FALSE,2,None,nan,2,2023-02-13,3.1,497,FALSE,Tag_2,Tag_3,Tag_3,Tag_3,Tag_4,Tag_1,Tag_6,Tag_5,Tag_4,Tag_1,448.8
CUST_103526,55,Non-Binary,India,Married,ES,Social Media,2020-01-28,2023-09-17,97,40.65,Tablet,Safari,FALSE,4,127.98,Crypto,2025-02-16,FALSE,2,SAVE20,Low,1,2023-02-11,3.7,343,FALSE,Tag_3,Tag_5,Tag_3,Tag_5,Tag_2,Tag_3,Tag_5,Tag_5,Tag_3,Tag_5,511.92
CUST_103527,32,Non-Binary,Australia,Widowed,ES,Email,2021-11-23,2024-05-09,80,283.92,Desktop,Safari,FALSE,4,88.57,Credit Card,2023-04-07,FALSE,2,SAVE20,nan,1,2025-03-04,4.7,208,TRUE,Tag_6,Tag_4,Tag_3,Tag_3,Tag_2,Tag_1,Tag_3,Tag_2,Tag_1,Tag_2,354.28
CUST_103528,38,Non-Binary,Canada,Married,ES,Organic Search,2020-11-21,2023-12-21,80,273.2,Tablet,Chrome,FALSE,9,,Credit Card,2025-01-31,TRUE,1,FREESHIP,None,2,2024-09-23,4.4,290,TRUE,Tag_1,Tag_6,Tag_4,Tag_5,Tag_3,Tag_2,Tag_3,Tag_6,Tag_4,Tag_5,
CUST_103529,52,Male,Australia,Married,ZH,Referral,2019-06-16,2023-08-02,80,47.73,Mobile,Chrome,TRUE,4,59.04,Credit Card,2024-12-29,TRUE,2,FREESHIP,None,1,2024-07-11,3.8,258,FALSE,Tag_6,Tag_6,Tag_4,Tag_1,Tag_2,Tag_3,Tag_5,Tag_3,Tag_1,Tag_3,236.16
CUST_103530,63,Female,USA,Married,ES,Referral,2018-02-22,2025-03-27,63,155.3,Desktop,Edge,TRUE,7,69.97,Crypto,2023-07-03,FALSE,0,FREESHIP,None,2,2023-02-18,4.7,189,FALSE,Tag_3,Tag_3,Tag_3,Tag_5,Tag_2,Tag_1,Tag_1,Tag_2,Tag_2,Tag_5,489.79
CUST_103531,69,Male,USA,Divorced,EN,Email,2019-12-19,2023-07-19,77,422.12,Desktop,Safari,FALSE,8,124.13,Credit Card,2025-03-04,FALSE,1,WELCOME10,Medium,2,2024-09-28,1.4,429,TRUE,Tag_6,Tag_3,Tag_2,Tag_3,Tag_1,Tag_1,Tag_2,Tag_1,Tag_4,Tag_2,993.04
CUST_103532,31,Male,USA,Married,FR,Social Media,2022-10-21,2023-08-24,65,5.07,Tablet,Safari,TRUE,4,35.95,Credit Card,2025-03-10,FALSE,2,SAVE20,High,2,2023-12-02,4.1,480,FALSE,Tag_3,Tag_6,Tag_3,Tag_2,Tag_3,Tag_1,Tag_4,Tag_2,Tag_3,Tag_2,143.8
CUST_103533,53,Male,USA,Widowed,EN,Organic Search,2021-05-03,2025-05-02,87,47.68,Tablet,Edge,TRUE,8,91.61,Bank Transfer,2024-09-28,TRUE,4,FREESHIP,nan,1,2023-04-10,3.7,356,FALSE,Tag_6,Tag_5,Tag_2,Tag_1,Tag_2,Tag_1,Tag_5,Tag_3,Tag_2,Tag_5,732.88
CUST_103534,29,Non-Binary,USA,Divorced,DE,Referral,2021-08-21,2023-05-16,68,1643.83,Tablet,Edge,TRUE,7,116.59,Crypto,2023-08-03,FALSE,3,WELCOME10,None,1,2024-04-11,4.2,426,FALSE,Tag_2,Tag_6,Tag_1,Tag_2,Tag_2,Tag_2,Tag_6,Tag_3,Tag_2,Tag_1,816.13
CUST_103535,34,Non-Binary,Germany,Single,ZH,Referral,2022-09-27,2024-09-19,65,396.76,Mobile,Firefox,FALSE,3,40.76,Credit Card,2023-01-12,FALSE,1,WELCOME10,High,2,2024-01-12,2,229,TRUE,Tag_3,Tag_1,Tag_4,Tag_1,Tag_3,Tag_2,Tag_4,Tag_5,Tag_2,Tag_2,122.28
CUST_103536,56,Non-Binary,India,Single,ZH,Social Media,2018-12-11,2024-10-28,62,187.16,Mobile,Firefox,TRUE,6,85.45,Crypto,2024-02-26,TRUE,2,nan,None,2,2023-09-27,4.4,220,TRUE,Tag_4,Tag_3,Tag_1,Tag_6,Tag_3,Tag_3,Tag_2,Tag_2,Tag_3,Tag_4,512.7
CUST_103537,26,Female,Australia,Widowed,DE,Ad Campaign,2021-01-10,2024-02-26,68,298.11,Mobile,Chrome,TRUE,2,28.28,Crypto,2023-10-15,FALSE,1,None,Medium,1,2025-01-16,4.4,362,FALSE,Tag_2,Tag_5,Tag_2,Tag_3,Tag_1,Tag_3,Tag_6,Tag_2,Tag_3,Tag_5,56.56
CUST_103538,52,Prefer Not to Say,Germany,Widowed,EN,Email,2018-01-01,2023-12-07,87,561.67,Desktop,Safari,TRUE,9,80.47,PayPal,2024-08-30,FALSE,2,FREESHIP,None,1,2023-09-07,1,412,FALSE,Tag_5,Tag_4,Tag_2,Tag_1,Tag_1,Tag_1,Tag_3,Tag_2,Tag_1,Tag_2,724.23
CUST_103539,30,Non-Binary,Australia,Widowed,EN,Social Media,2018-06-16,2025-04-08,76,554.13,Desktop,Edge,TRUE,4,92.21,PayPal,2023-06-03,FALSE,1,SAVE20,Low,5,2024-01-15,2.2,120,TRUE,Tag_6,Tag_5,Tag_4,Tag_4,Tag_3,Tag_3,Tag_5,Tag_2,Tag_2,Tag_4,368.84
CUST_103540,32,Female,Canada,Widowed,DE,Social Media,2018-11-13,2023-12-08,69,117.78,Tablet,Safari,TRUE,8,90.88,Credit Card,2024-10-03,FALSE,4,SAVE20,High,1,2025-01-13,2.2,415,FALSE,Tag_6,Tag_5,Tag_3,Tag_2,nan,Tag_1,Tag_3,Tag_2,Tag_2,Tag_5,727.04
CUST_103541,35,Non-Binary,UK,Divorced,ES,Social Media,2021-04-21,2024-06-13,73,,Desktop,Chrome,TRUE,6,111.4,Crypto,2024-04-22,FALSE,4,SAVE20,Medium,0,2024-08-15,3.4,495,FALSE,Tag_2,Tag_6,Tag_3,Tag_5,Tag_3,Tag_1,Tag_5,Tag_4,Tag_1,Tag_1,668.4
CUST_103542,68,Non-Binary,India,Widowed,ES,Social Media,2020-08-22,2024-01-23,69,304.88,Mobile,Safari,TRUE,9,89.28,PayPal,2023-06-16,FALSE,1,None,None,4,2025-03-13,4.5,33,FALSE,Tag_5,Tag_2,Tag_3,Tag_3,Tag_2,Tag_3,Tag_2,Tag_2,Tag_2,Tag_3,803.52
CUST_103543,50,Male,Canada,Married,FR,Ad Campaign,2020-06-16,2023-01-04,66,22.38,Desktop,Edge,TRUE,10,90.08,PayPal,2023-12-21,FALSE,2,WELCOME10,None,1,2023-10-17,1.1,323,FALSE,Tag_1,Tag_5,nan,Tag_6,Tag_1,Tag_1,Tag_3,Tag_3,Tag_2,Tag_3,900.8
CUST_103544,23,Male,Germany,Single,EN,Organic Search,2018-09-30,2024-11-07,72,874.5,Tablet,Edge,TRUE,7,95.53,PayPal,2025-02-11,TRUE,3,WELCOME10,Medium,1,2024-03-02,1.9,128,FALSE,Tag_2,Tag_1,Tag_3,Tag_2,Tag_4,Tag_2,Tag_5,Tag_5,Tag_1,Tag_2,668.71
CUST_103545,44,Male,UK,Widowed,EN,Social Media,2022-08-20,2024-09-30,79,170.08,Tablet,Edge,TRUE,5,76.41,Crypto,2023-07-31,FALSE,3,WELCOME10,None,1,2023-12-27,3,25,FALSE,Tag_3,Tag_5,Tag_1,Tag_6,Tag_4,Tag_2,Tag_1,Tag_1,Tag_4,Tag_3,382.05
CUST_103546,40,Female,Canada,Married,DE,Social Media,2019-01-08,2024-02-03,70,139.02,Tablet,Chrome,FALSE,4,86.21,Crypto,2024-07-25,FALSE,1,SAVE20,nan,2,2023-10-23,5,101,TRUE,Tag_2,Tag_3,Tag_3,Tag_5,Tag_4,Tag_1,Tag_2,Tag_4,Tag_2,Tag_1,344.84
CUST_103547,44,Prefer Not to Say,Australia,Widowed,DE,Email,2021-10-17,2024-02-26,85,712.87,Tablet,Edge,TRUE,4,53.32,Crypto,2024-12-21,FALSE,2,WELCOME10,Medium,1,2023-03-06,1.3,422,FALSE,Tag_4,Tag_2,Tag_4,Tag_1,Tag_1,Tag_3,Tag_6,Tag_6,Tag_4,Tag_4,213.28
CUST_103548,51,Prefer Not to Say,UK,Married,ES,Referral,2020-06-18,2024-02-15,72,37.77,Desktop,Firefox,FALSE,8,174.8,Crypto,2024-09-19,TRUE,0,WELCOME10,nan,1,2024-09-03,4.3,12,TRUE,Tag_5,Tag_2,Tag_4,Tag_2,Tag_2,Tag_1,Tag_1,Tag_4,Tag_1,Tag_5,1398.4
CUST_103549,63,Female,Australia,Divorced,EN,Ad Campaign,2018-07-20,2023-08-01,64,,Tablet,Edge,FALSE,5,96.24,PayPal,2024-03-19,FALSE,3,None,None,0,2024-09-22,2.5,484,TRUE,Tag_2,Tag_2,Tag_2,Tag_6,Tag_2,Tag_3,Tag_2,Tag_1,Tag_4,Tag_1,481.2
CUST_103550,55,Non-Binary,Canada,Single,EN,Social Media,2021-04-30,2024-07-13,64,346.56,Desktop,Safari,TRUE,4,67.23,Bank Transfer,2024-07-05,FALSE,2,FREESHIP,Medium,2,2023-11-19,4.1,118,FALSE,nan,Tag_3,Tag_3,Tag_6,Tag_1,Tag_1,Tag_4,Tag_4,Tag_4,Tag_5,268.92
CUST_103551,31,Female,Germany,Single,ZH,Organic Search,2021-09-26,2024-07-11,91,145.84,Tablet,Edge,TRUE,3,,Credit Card,2025-05-26,TRUE,7,FREESHIP,Medium,1,2024-07-09,2.7,162,TRUE,Tag_5,Tag_5,Tag_1,Tag_6,Tag_2,Tag_3,Tag_1,Tag_5,Tag_2,Tag_2,
CUST_103552,53,Non-Binary,Australia,Divorced,FR,Organic Search,2021-08-15,2024-07-11,73,433.78,Tablet,Edge,FALSE,4,,Credit Card,2024-12-16,TRUE,2,None,Low,1,2024-03-18,2.1,317,TRUE,Tag_4,Tag_5,Tag_1,Tag_5,Tag_2,Tag_3,Tag_5,Tag_1,Tag_3,Tag_2,
CUST_103553,25,Female,UK,Married,FR,Organic Search,2022-03-10,2023-02-17,82,21.3,Desktop,Safari,TRUE,6,71.15,Bank Transfer,2025-04-04,FALSE,1,nan,Low,0,2024-05-27,2.7,317,TRUE,Tag_5,Tag_6,Tag_2,Tag_3,Tag_2,Tag_1,Tag_5,Tag_1,Tag_4,Tag_2,426.9
CUST_103554,52,Female,Canada,Widowed,ES,Email,2022-05-31,2023-07-06,80,145.23,Mobile,Chrome,FALSE,5,,Bank Transfer,2024-05-19,FALSE,1,WELCOME10,Medium,0,2024-03-26,2.7,299,TRUE,Tag_4,Tag_3,Tag_2,Tag_4,nan,Tag_3,Tag_4,Tag_6,Tag_4,Tag_2,
CUST_103555,36,Female,Australia,Married,EN,Organic Search,2018-05-20,2024-05-16,89,80.49,Mobile,Chrome,TRUE,6,131.18,Crypto,2023-02-28,TRUE,0,FREESHIP,Medium,4,2023-07-26,4.3,146,TRUE,Tag_4,Tag_5,Tag_2,Tag_3,Tag_3,Tag_1,Tag_3,Tag_1,Tag_1,Tag_2,787.08
CUST_103556,47,Prefer Not to Say,Germany,Single,ZH,Email,2018-11-02,2024-09-23,75,403.67,Mobile,Chrome,FALSE,10,57.87,Credit Card,2025-03-06,TRUE,0,SAVE20,Low,2,2023-02-03,4.1,299,TRUE,Tag_1,Tag_3,Tag_3,Tag_5,Tag_3,Tag_2,Tag_4,Tag_2,Tag_3,Tag_1,578.7
CUST_103557,31,Male,India,Divorced,EN,Ad Campaign,2021-05-04,2024-10-05,75,77.31,Mobile,Chrome,FALSE,7,97.9,PayPal,2025-01-29,FALSE,1,WELCOME10,None,2,2023-09-09,1.3,150,FALSE,nan,Tag_1,Tag_4,Tag_6,Tag_3,Tag_2,Tag_1,Tag_3,Tag_1,Tag_4,685.3
CUST_103558,37,Female,Germany,Divorced,DE,Organic Search,2020-12-20,2024-06-14,70,183.72,Tablet,Edge,FALSE,7,78.32,Bank Transfer,2024-01-24,TRUE,2,SAVE20,nan,0,2025-05-14,4.2,460,TRUE,Tag_2,Tag_5,Tag_1,Tag_6,Tag_3,Tag_2,Tag_6,Tag_5,Tag_4,Tag_4,548.24
CUST_103559,66,Prefer Not to Say,Germany,Married,ES,Referral,2018-12-26,2025-02-25,73,512.57,Desktop,Edge,TRUE,8,109.43,Crypto,2024-04-14,FALSE,0,SAVE20,Low,2,2025-05-20,1.7,40,TRUE,Tag_2,Tag_1,Tag_1,Tag_3,Tag_4,Tag_2,Tag_5,Tag_5,Tag_2,Tag_1,875.44
CUST_103560,42,Male,India,Married,FR,Social Media,2018-11-03,2024-04-19,63,740.91,Mobile,Firefox,TRUE,4,102.96,PayPal,2023-05-08,FALSE,2,SAVE20,Low,2,2024-01-03,1,329,FALSE,Tag_6,Tag_3,Tag_3,Tag_3,Tag_4,Tag_1,Tag_2,Tag_1,Tag_4,Tag_5,411.84
CUST_103561,57,Male,Germany,Divorced,EN,Ad Campaign,2022-02-12,2025-01-13,88,384.69,Tablet,Chrome,FALSE,14,90.62,Bank Transfer,2024-05-28,TRUE,5,SAVE20,None,1,2023-04-08,1.8,453,FALSE,Tag_2,Tag_5,Tag_4,Tag_6,Tag_1,Tag_1,Tag_3,Tag_3,Tag_2,Tag_5,1268.68
CUST_103562,41,Female,India,Single,ES,Referral,2018-11-29,2023-02-11,80,168.23,Desktop,Safari,FALSE,3,93.93,Crypto,2024-07-06,TRUE,1,nan,High,0,2023-12-16,1.4,480,TRUE,Tag_6,Tag_2,Tag_4,Tag_4,Tag_1,Tag_3,Tag_4,Tag_3,Tag_2,Tag_5,281.79
CUST_103563,31,Non-Binary,India,Widowed,FR,Ad Campaign,2021-01-11,2024-08-26,73,254.58,Tablet,Safari,TRUE,9,61.27,PayPal,2023-03-07,FALSE,2,WELCOME10,Medium,3,2023-11-28,2.2,199,FALSE,Tag_6,Tag_5,Tag_2,nan,Tag_3,Tag_1,Tag_6,Tag_5,Tag_2,Tag_4,551.43
CUST_103564,43,Non-Binary,Australia,Widowed,EN,Organic Search,2018-11-30,2023-09-18,77,351.05,Mobile,Safari,TRUE,5,86.18,Bank Transfer,2023-10-16,FALSE,1,nan,Low,0,2025-01-24,4.7,202,FALSE,Tag_1,Tag_2,Tag_4,Tag_1,Tag_4,Tag_3,Tag_1,Tag_1,Tag_4,Tag_5,430.9
CUST_103565,55,Non-Binary,Australia,Married,ZH,Ad Campaign,2019-06-01,2023-02-17,77,623.67,Desktop,Safari,TRUE,4,84.45,Bank Transfer,2024-03-28,FALSE,0,FREESHIP,None,1,2024-01-16,3.1,172,TRUE,Tag_1,Tag_5,Tag_2,Tag_1,Tag_2,Tag_1,Tag_6,Tag_6,Tag_4,Tag_4,337.8
CUST_103566,40,Female,India,Divorced,ES,Ad Campaign,2020-01-01,2025-03-04,70,658.32,Desktop,Firefox,TRUE,5,69.98,Crypto,2023-05-02,FALSE,3,SAVE20,High,3,2024-09-29,1.4,56,FALSE,Tag_6,Tag_3,Tag_1,Tag_2,Tag_1,Tag_3,Tag_3,Tag_2,Tag_2,Tag_5,349.9
CUST_103567,39,Non-Binary,Canada,Divorced,EN,Ad Campaign,2020-07-12,2024-08-08,83,801.96,Tablet,Firefox,TRUE,6,69.7,Crypto,2024-12-28,FALSE,2,None,Low,2,2024-05-06,4.1,321,FALSE,Tag_6,Tag_2,Tag_3,Tag_3,nan,Tag_1,Tag_2,Tag_2,Tag_2,Tag_4,418.2
CUST_103568,65,Prefer Not to Say,UK,Divorced,FR,Email,2020-02-05,2024-12-28,75,499.34,Tablet,Firefox,TRUE,3,65.15,Bank Transfer,2024-07-03,TRUE,2,None,Medium,3,2024-02-26,3.3,474,FALSE,Tag_5,Tag_5,Tag_3,Tag_3,Tag_3,Tag_2,Tag_2,Tag_2,Tag_2,Tag_5,195.45
CUST_103569,36,Prefer Not to Say,Canada,Single,FR,Referral,2022-02-06,2024-03-21,78,47.63,Desktop,Chrome,FALSE,11,108.17,PayPal,2023-01-29,FALSE,2,nan,None,1,2023-08-29,1.2,22,TRUE,Tag_3,Tag_4,nan,Tag_2,Tag_4,Tag_2,Tag_1,Tag_2,Tag_1,Tag_3,1189.87
CUST_103570,63,Prefer Not to Say,India,Married,ZH,Organic Search,2021-11-18,2023-08-09,59,413.07,Mobile,Edge,TRUE,7,87.15,Bank Transfer,2023-04-15,FALSE,1,SAVE20,Medium,0,2023-04-16,3.1,37,FALSE,Tag_5,Tag_2,Tag_2,Tag_4,Tag_3,Tag_3,Tag_6,Tag_4,Tag_1,Tag_3,610.05
CUST_103571,68,Prefer Not to Say,UK,Married,ES,Social Media,2022-06-12,2024-09-12,76,505.56,Mobile,Safari,TRUE,5,59.51,Credit Card,2023-12-30,TRUE,0,nan,nan,0,2024-06-06,3.8,145,FALSE,Tag_6,Tag_1,Tag_4,Tag_1,Tag_4,Tag_1,Tag_4,Tag_5,Tag_2,Tag_5,297.55
CUST_103572,20,Male,Australia,Married,ES,Organic Search,2022-10-11,2024-10-08,78,630.8,Desktop,Safari,FALSE,8,106.59,Credit Card,2024-12-12,FALSE,2,WELCOME10,Medium,5,2024-08-04,1.8,130,FALSE,Tag_5,Tag_2,Tag_3,Tag_3,Tag_1,Tag_3,Tag_4,Tag_1,Tag_3,Tag_1,852.72
CUST_103573,59,Prefer Not to Say,UK,Single,EN,Organic Search,2022-09-12,2023-12-09,68,776.35,Desktop,Firefox,TRUE,3,113.31,Crypto,2024-04-30,TRUE,2,nan,None,1,2023-12-04,4.9,43,FALSE,Tag_4,Tag_5,Tag_3,Tag_5,Tag_2,Tag_3,Tag_4,Tag_2,Tag_3,Tag_4,339.93
CUST_103574,36,Non-Binary,India,Married,FR,Email,2022-10-10,2023-08-26,61,213.49,Mobile,Chrome,TRUE,6,77.32,PayPal,2023-02-19,TRUE,3,FREESHIP,High,2,2025-05-07,4,230,FALSE,Tag_6,Tag_3,Tag_4,Tag_6,Tag_1,Tag_2,Tag_4,Tag_1,Tag_2,Tag_3,463.92
CUST_103575,26,Female,Australia,Widowed,FR,Email,2020-02-24,2023-06-04,81,319.34,Mobile,Firefox,FALSE,6,67.92,Bank Transfer,2024-08-02,FALSE,1,nan,None,4,2023-06-11,1.5,4,FALSE,nan,Tag_2,Tag_2,Tag_4,Tag_2,Tag_2,Tag_5,Tag_1,Tag_4,Tag_2,407.52
CUST_103576,45,Non-Binary,UK,Married,ZH,Ad Campaign,2022-05-20,2025-04-20,75,,Tablet,Safari,FALSE,5,,Bank Transfer,2023-03-12,FALSE,6,nan,High,1,2025-03-28,2.7,283,FALSE,Tag_4,Tag_3,Tag_4,Tag_2,Tag_3,Tag_2,Tag_2,Tag_6,Tag_2,Tag_4,
CUST_103577,37,Prefer Not to Say,UK,Married,ZH,Organic Search,2021-11-04,2023-02-25,75,255.14,Tablet,Safari,TRUE,5,130.04,Credit Card,2024-12-29,TRUE,0,FREESHIP,High,2,2024-11-15,2.8,231,FALSE,Tag_2,Tag_2,Tag_3,Tag_2,Tag_1,Tag_2,Tag_3,Tag_6,Tag_3,Tag_5,650.2
CUST_103578,62,Male,Canada,Married,ES,Referral,2018-01-21,2024-01-22,78,192.28,Mobile,Firefox,FALSE,6,114.87,PayPal,2024-01-21,FALSE,2,FREESHIP,Medium,0,2023-05-03,3.2,42,FALSE,Tag_3,Tag_2,Tag_4,Tag_5,Tag_2,Tag_1,Tag_6,Tag_3,Tag_3,Tag_4,689.22
CUST_103579,24,Prefer Not to Say,UK,Single,FR,Email,2020-05-28,2024-12-10,78,983.48,Desktop,Safari,FALSE,7,83.32,Crypto,2024-10-08,TRUE,3,WELCOME10,Low,1,2023-10-11,1.3,312,FALSE,nan,Tag_6,Tag_3,Tag_2,Tag_4,Tag_1,Tag_3,Tag_4,Tag_2,Tag_1,583.24
CUST_103580,31,Female,India,Widowed,EN,Email,2018-06-26,2023-11-11,77,695.95,Desktop,Edge,FALSE,4,66.62,Credit Card,2024-09-13,TRUE,1,None,None,0,2023-09-28,1.6,360,FALSE,Tag_3,Tag_3,Tag_4,Tag_5,Tag_2,Tag_3,Tag_1,Tag_6,Tag_3,Tag_3,266.48
CUST_103581,26,Non-Binary,USA,Widowed,DE,Referral,2021-10-18,2023-02-07,84,479.26,Tablet,Edge,TRUE,4,34.94,PayPal,2024-12-12,FALSE,0,nan,None,2,2023-08-12,4.4,92,TRUE,Tag_4,Tag_1,Tag_2,Tag_3,Tag_3,Tag_1,Tag_6,Tag_1,Tag_2,Tag_4,139.76
CUST_103582,36,Female,USA,Divorced,EN,Email,2018-01-22,2023-12-07,87,17.6,Desktop,Firefox,TRUE,5,115.23,Credit Card,2024-03-22,FALSE,4,FREESHIP,Low,3,2024-12-23,2.1,246,TRUE,Tag_2,Tag_6,nan,Tag_1,Tag_4,Tag_3,Tag_3,Tag_1,Tag_4,Tag_1,576.15
CUST_103583,64,Female,USA,Divorced,ZH,Referral,2020-04-16,2025-04-30,85,154.26,Desktop,Edge,TRUE,5,47.58,Crypto,2025-01-31,FALSE,2,nan,nan,2,2025-02-11,4.9,119,TRUE,Tag_1,Tag_6,Tag_4,Tag_5,Tag_3,Tag_2,Tag_1,Tag_3,Tag_4,Tag_4,237.9
CUST_103584,69,Female,India,Widowed,EN,Social Media,2020-08-17,2024-12-29,86,357.26,Desktop,Edge,TRUE,9,63.33,PayPal,2023-06-24,FALSE,2,FREESHIP,Medium,0,2023-07-28,1.7,321,TRUE,Tag_3,Tag_3,Tag_4,Tag_2,Tag_1,Tag_1,Tag_5,Tag_6,Tag_3,Tag_4,569.97
CUST_103585,31,Non-Binary,USA,Married,FR,Referral,2019-07-02,2023-08-19,81,9.03,Desktop,Firefox,TRUE,7,73.75,Crypto,2024-06-24,FALSE,2,None,High,1,2025-03-21,1.3,325,TRUE,Tag_5,Tag_1,Tag_3,nan,Tag_2,Tag_3,Tag_3,Tag_6,Tag_2,Tag_2,516.25
CUST_103586,55,Prefer Not to Say,Canada,Married,ES,Social Media,2018-09-07,2024-03-27,80,80.68,Tablet,Firefox,TRUE,5,99.46,Bank Transfer,2024-03-20,TRUE,1,None,None,1,2023-10-31,1,239,FALSE,Tag_5,Tag_1,Tag_2,Tag_1,Tag_2,Tag_3,Tag_6,Tag_4,Tag_3,Tag_5,497.3
CUST_103587,53,Female,India,Married,DE,Ad Campaign,2019-10-23,2023-12-08,65,655.46,Desktop,Firefox,TRUE,8,15.94,Bank Transfer,2023-04-13,TRUE,0,WELCOME10,None,0,2025-01-07,3.8,320,TRUE,Tag_3,nan,Tag_4,Tag_1,Tag_1,Tag_2,Tag_6,Tag_4,Tag_1,Tag_4,127.52
CUST_103588,57,Non-Binary,Australia,Single,ES,Ad Campaign,2020-08-09,2024-03-28,69,41.7,Mobile,Edge,TRUE,3,87.14,PayPal,2025-05-02,TRUE,2,None,None,0,2024-05-19,3.8,396,FALSE,Tag_4,Tag_3,Tag_4,nan,Tag_3,Tag_2,Tag_5,Tag_3,Tag_1,Tag_4,261.42
CUST_103589,34,Male,India,Married,DE,Email,2021-01-01,2023-09-14,81,15.82,Tablet,Safari,TRUE,3,128.06,PayPal,2024-12-25,FALSE,4,FREESHIP,nan,0,2024-11-05,1,462,TRUE,Tag_6,Tag_1,Tag_2,Tag_4,Tag_4,Tag_1,Tag_6,Tag_2,Tag_1,Tag_2,384.18
CUST_103590,47,Non-Binary,India,Single,DE,Referral,2021-01-19,2024-03-09,75,260.67,Desktop,Chrome,FALSE,4,68.87,PayPal,2024-01-01,FALSE,1,WELCOME10,None,1,2025-05-23,3.3,98,FALSE,Tag_3,Tag_2,Tag_3,Tag_5,Tag_3,Tag_1,Tag_6,Tag_5,Tag_1,Tag_4,275.48
CUST_103591,26,Male,UK,Widowed,FR,Email,2021-04-14,2023-07-28,70,878.22,Desktop,Safari,TRUE,9,102.82,PayPal,2024-08-25,FALSE,2,None,nan,0,2024-04-25,4.7,309,FALSE,Tag_5,Tag_4,Tag_4,Tag_5,nan,Tag_3,Tag_3,Tag_1,Tag_2,Tag_4,925.38
